"","farm_id","name","address","latitude","longitude","area","citrus_id","month","week","research_day","tag","brix","size"
"966","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"zsb",11,3,"2021.11.15",94,9.17,61.4
"967","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"atb",11,3,"2021.11.15",95,10.89,63.38
"968","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"btb",11,3,"2021.11.15",96,11.19,60.49
"969","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ctb",11,3,"2021.11.15",97,10.21,58.65
"970","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"dtb",11,3,"2021.11.15",98,9.82,62.95
"971","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"etb",11,3,"2021.11.15",99,10.82,60.72
"972","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ftb",11,3,"2021.11.15",100,9.67,59.49
"973","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"gtb",11,4,"2021.11.23",1,12.07,65.74
"974","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"htb",11,4,"2021.11.23",2,11.99,63.89
"975","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"itb",11,4,"2021.11.23",3,10.71,66.85
"976","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jtb",11,4,"2021.11.23",4,11.58,64.64
"977","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ktb",11,4,"2021.11.23",5,11.51,66.03
"978","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ltb",11,4,"2021.11.23",6,12.49,65.6
"979","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"mtb",11,4,"2021.11.23",7,11.98,66.04
"980","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ntb",11,4,"2021.11.23",8,10.27,67.33
"981","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"otb",11,4,"2021.11.23",9,10.4,66.74
"982","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ptb",11,4,"2021.11.23",10,11.69,66
"983","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qtb",11,4,"2021.11.23",11,10.52,66.02
"984","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rtb",11,4,"2021.11.23",12,9.93,63.87
"985","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"stb",11,4,"2021.11.23",13,9.53,65.32
"986","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ttb",11,4,"2021.11.23",14,11.1,67.39
"987","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"utb",11,4,"2021.11.23",15,10.19,65.48
"988","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"vtb",11,4,"2021.11.23",16,11.72,63.68
"989","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"wtb",11,4,"2021.11.23",17,12.22,65.06
"990","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"xtb",11,4,"2021.11.23",18,12.14,65.64
"991","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ytb",11,4,"2021.11.23",19,12.18,69.03
"992","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ztb",11,4,"2021.11.23",20,12.62,67.34
"993","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"aub",11,4,"2021.11.23",21,11.1,65.18
"994","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"bub",11,4,"2021.11.23",22,11.48,63.74
"995","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"cub",11,4,"2021.11.23",23,11.26,65.08
"996","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"dub",11,4,"2021.11.23",24,11.38,66.58
"997","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"eub",11,4,"2021.11.23",25,11.24,65.14
"998","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"fub",11,4,"2021.11.23",26,11.43,66.15
"999","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"gub",11,4,"2021.11.23",27,11.23,68.24
"1000","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"hub",11,4,"2021.11.23",28,11.01,67.38
"1001","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"iub",11,4,"2021.11.23",29,10.94,67.52
"1002","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jub",11,4,"2021.11.23",30,12.07,65.42
"1003","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"kub",11,4,"2021.11.23",31,13.42,66.08
"1004","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"lub",11,4,"2021.11.23",32,10.86,65.89
"1005","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"mub",11,4,"2021.11.23",33,10.87,65.96
"1006","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"nub",11,4,"2021.11.23",34,11.18,63.54
"1007","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"oub",11,4,"2021.11.23",35,10.64,67.03
"1008","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"pub",11,4,"2021.11.23",36,11.69,65.67
"1009","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qub",11,4,"2021.11.23",37,9.94,64.16
"1010","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rub",11,4,"2021.11.23",38,10.23,64.75
"1011","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"sub",11,4,"2021.11.23",39,9.57,66.71
"1012","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"tub",11,4,"2021.11.23",40,9.66,63.35
"1013","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"uub",11,4,"2021.11.23",41,9.18,64.75
"1014","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"vub",11,4,"2021.11.23",42,10.29,65.15
"1015","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"wub",11,4,"2021.11.23",43,11.8,67.41
"1016","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"xub",11,4,"2021.11.23",44,10.67,65.42
"1017","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"yub",11,4,"2021.11.23",45,11.54,66.35
"1018","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"zub",11,4,"2021.11.23",46,10.9,65.35
"1019","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"avb",11,4,"2021.11.23",47,11.14,65.72
"1020","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"bvb",11,4,"2021.11.23",48,11,67.66
"1021","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"cvb",11,4,"2021.11.23",49,11.26,65.67
"1022","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"dvb",11,4,"2021.11.23",50,10.76,66.2
"1023","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"evb",11,4,"2021.11.23",51,12.7,65.48
"1024","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"fvb",11,4,"2021.11.23",52,12.07,65.6
"1025","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"gvb",11,4,"2021.11.23",53,11.44,66.69
"1026","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"hvb",11,4,"2021.11.23",54,12.19,64.94
"1027","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ivb",11,4,"2021.11.23",55,11.4,67.64
"1028","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jvb",11,4,"2021.11.23",56,10.76,65.54
"1029","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"kvb",11,4,"2021.11.23",57,10.06,66.87
"1030","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"lvb",11,4,"2021.11.23",58,10.4,68.87
"1031","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"mvb",11,4,"2021.11.23",59,11.51,64.79
"1032","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"nvb",11,4,"2021.11.23",60,11.62,65.81
"1033","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ovb",11,4,"2021.11.23",61,10.84,68.88
"1034","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"pvb",11,4,"2021.11.23",62,12.28,67.46
"1035","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qvb",11,4,"2021.11.23",63,14.14,66.3
"1036","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rvb",11,4,"2021.11.23",64,14.16,69.12
"1037","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"wdb",10,4,"2021.10.22",1,10.82,53.92
"1038","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"xdb",10,4,"2021.10.22",2,10.43,59.81
"1039","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ydb",10,4,"2021.10.22",3,9.27,58.75
"1040","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"zdb",10,4,"2021.10.22",4,10.57,60
"1041","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"aeb",10,4,"2021.10.22",5,10.69,59.14
"1042","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"beb",10,4,"2021.10.22",6,10.88,61.74
"1043","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ceb",10,4,"2021.10.22",7,10.52,57.2
"1044","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"deb",10,4,"2021.10.22",8,9.56,60.2
"1045","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"eeb",10,4,"2021.10.22",9,9.32,57.33
"1046","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"feb",10,4,"2021.10.22",10,11.22,56.56
"1047","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"geb",10,4,"2021.10.22",11,9.89,55.81
"1048","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"heb",10,4,"2021.10.22",12,9.23,57.94
"1049","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ieb",10,4,"2021.10.22",13,9.34,61.08
"1050","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jeb",10,4,"2021.10.22",14,9.58,55.23
"1051","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"keb",10,4,"2021.10.22",15,9.13,59.48
"1052","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"leb",10,4,"2021.10.22",16,10.08,58.19
"1053","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"meb",10,4,"2021.10.22",17,10.12,59.5
"1054","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"neb",10,4,"2021.10.22",18,9.49,57.91
"1055","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"oeb",10,4,"2021.10.22",19,10.81,57.65
"1056","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"peb",10,4,"2021.10.22",20,10.98,56.28
"1057","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qeb",10,4,"2021.10.22",21,10.2,60.76
"1058","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"reb",10,4,"2021.10.22",22,10.58,58.41
"1059","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"seb",10,4,"2021.10.22",23,10.42,61.03
"1060","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"teb",10,4,"2021.10.22",24,11,59.74
"1061","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ueb",10,4,"2021.10.22",25,11.27,58.49
"1062","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"veb",10,4,"2021.10.22",26,10.68,60.05
"1063","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"web",10,4,"2021.10.22",27,10.82,56.98
"1064","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"xeb",10,4,"2021.10.22",28,10.64,58.74
"1065","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"yeb",10,4,"2021.10.22",29,10.6,57.99
"1066","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"zeb",10,4,"2021.10.22",30,11.73,56.8
"1067","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"afb",10,4,"2021.10.22",31,11.88,58.88
"1068","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"bfb",10,4,"2021.10.22",32,10.22,58.18
"1069","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"cfb",10,4,"2021.10.22",33,10.19,60.32
"1070","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"dfb",10,4,"2021.10.22",34,9.7,59.61
"1071","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"efb",10,4,"2021.10.22",35,10.01,61.5
"1072","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ffb",10,4,"2021.10.22",36,10.43,58.39
"1073","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"gfb",10,4,"2021.10.22",37,8.42,55.92
"1074","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"hfb",10,4,"2021.10.22",38,9.44,62.02
"1075","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ifb",10,4,"2021.10.22",39,9.94,62.35
"1076","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jfb",10,4,"2021.10.22",40,9.27,55.39
"1077","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"kfb",10,4,"2021.10.22",41,8.94,58.91
"1078","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"lfb",10,4,"2021.10.22",42,10.23,54.23
"1079","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"mfb",10,4,"2021.10.22",43,10.28,57.5
"1080","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"nfb",10,4,"2021.10.22",44,9.42,61.63
"1081","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ofb",10,4,"2021.10.22",45,11.23,57.54
"1082","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"pfb",10,4,"2021.10.22",46,10.4,61.77
"1083","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qfb",10,4,"2021.10.22",47,10.39,56.01
"1084","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rfb",10,4,"2021.10.22",48,10.21,59.4
"1085","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"sfb",10,4,"2021.10.22",49,10.57,63.16
"1086","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"tfb",10,4,"2021.10.22",50,10.3,56.24
"1087","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ufb",10,4,"2021.10.22",51,9.94,57.3
"1088","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"vfb",10,4,"2021.10.22",52,10.56,58.05
"1089","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"wfb",10,4,"2021.10.22",53,9.86,57.4
"1090","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"xfb",10,4,"2021.10.22",54,10.34,59.81
"1091","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"yfb",10,4,"2021.10.22",55,11.31,56.91
"1092","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"zfb",10,4,"2021.10.22",56,10.39,59.93
"1093","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"agb",10,4,"2021.10.22",57,9.38,56.87
"1094","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"bgb",10,4,"2021.10.22",58,9.67,55.35
"1095","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"cgb",10,4,"2021.10.22",59,11.09,59
"1096","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"dgb",10,4,"2021.10.22",60,10.52,59.47
"1097","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"egb",10,4,"2021.10.22",61,10.89,61.1
"1098","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"fgb",10,4,"2021.10.22",62,11,59.11
"1099","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ggb",10,4,"2021.10.22",63,12.82,55.76
"1100","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"hgb",10,4,"2021.10.22",64,13.02,59.96
"1101","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"igb",10,4,"2021.10.22",65,11.59,60.15
"1102","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jgb",10,4,"2021.10.22",66,11.94,55.85
"1103","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"kgb",10,4,"2021.10.22",67,11.08,58.63
"1104","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"lgb",10,4,"2021.10.22",68,10.68,58.26
"1105","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"mgb",10,4,"2021.10.22",69,11.66,56.8
"1106","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ngb",10,4,"2021.10.22",70,11.28,56.55
"1107","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ogb",10,4,"2021.10.22",71,11.09,58.72
"1108","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"pgb",10,4,"2021.10.22",72,9.03,58.42
"1109","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qgb",10,4,"2021.10.22",73,10.73,60.24
"1110","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rgb",10,4,"2021.10.22",74,12.18,58.76
"1111","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"sgb",10,4,"2021.10.22",75,12.2,58.16
"1112","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"tgb",10,4,"2021.10.22",76,11.03,54.9
"1113","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ugb",10,4,"2021.10.22",77,10.88,58.07
"1114","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"vgb",10,4,"2021.10.22",78,10.09,61.91
"1115","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"wgb",10,4,"2021.10.22",79,10.41,57.25
"1116","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"xgb",10,4,"2021.10.22",80,10.62,59.22
"1117","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ygb",10,4,"2021.10.22",81,11.48,59.99
"1118","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"zgb",10,4,"2021.10.22",82,11.12,59.87
"1119","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ahb",10,4,"2021.10.22",83,10.21,61.28
"1120","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"bhb",10,4,"2021.10.22",84,11.72,55.47
"1121","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"chb",10,4,"2021.10.22",85,12.66,56.62
"1122","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"dhb",10,4,"2021.10.22",86,10.91,61.28
"1123","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ehb",10,4,"2021.10.22",87,11.16,58.21
"1124","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"fhb",10,4,"2021.10.22",88,10.68,58.82
"1125","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ghb",10,4,"2021.10.22",89,10,55.74
"1126","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"hhb",10,4,"2021.10.22",90,10.76,58.68
"1127","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ihb",10,4,"2021.10.22",91,10.43,55.89
"1128","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"jhb",10,4,"2021.10.22",92,11.1,60.49
"1129","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"khb",10,4,"2021.10.22",93,11.8,61.18
"1130","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"lhb",10,4,"2021.10.22",94,8.84,59.92
"1131","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"mhb",10,4,"2021.10.22",95,10.16,58.3
"1132","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"nhb",10,4,"2021.10.22",96,10.17,56.89
"1133","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ohb",10,4,"2021.10.22",97,10.28,60.46
"1134","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"phb",10,4,"2021.10.22",98,9.1,57.05
"1135","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qhb",10,4,"2021.10.22",99,10.5,61.93
"1136","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rhb",10,4,"2021.10.22",100,9.19,58.85
"1137","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"olb",11,1,"2021.11.4",1,10.71,59.56
"1138","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"plb",11,1,"2021.11.4",2,10.62,57.85
"1139","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"qlb",11,1,"2021.11.4",3,9.82,61.98
"1140","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"rlb",11,1,"2021.11.4",4,10.68,59.49
"1141","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"slb",11,1,"2021.11.4",5,10.82,59.45
"1142","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"tlb",11,1,"2021.11.4",6,11.88,58.59
"1143","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"ulb",11,1,"2021.11.4",7,11,57
"1144","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"vlb",11,1,"2021.11.4",8,10.22,60.69
"1145","bab","귤낭밭농원","제주특별자치도 제주시 화북이동 5489-2",33.322098,126.755608,3200,"wlb",11,1,"2021.11.4",9,10.26,57.71
