"","farm_id","sensing_at","temp","humi","light","press","month","week","no","name","si","dong","address","latitude","longitude","area","is_wifi","is_power","research_year","slope","maintenance","cultivar","mulching","umbrella","spring_cooler","drip_hose","frost_fan","windscreent","monthweek"
"108","cbb","2021-11-28",10.2,51.9,1,6.65,11,5,29,"난드르해수","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1645",33.271103,126.44664,9850,"N","Y",2021,0,"Y","궁천","Y","N","N","N","N","N","11-5"
"109","cbb","2021-11-15",12.1,56.6,1,6.9,11,3,29,"난드르해수","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1645",33.271103,126.44664,9850,"N","Y",2021,0,"Y","궁천","Y","N","N","N","N","N","11-3"
"110","cbb","2021-12-05",8.3,57.9,1,4.33,12,2,29,"난드르해수","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1645",33.271103,126.44664,9850,"N","Y",2021,0,"Y","궁천","Y","N","N","N","N","N","12-2"
"111","cbb","2021-12-06",10.1,59.2,1,6.39,12,2,29,"난드르해수","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1645",33.271103,126.44664,9850,"N","Y",2021,0,"Y","궁천","Y","N","N","N","N","N","12-2"
"112","dab","2021-11-25",11.8,58.5,1,12.04,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"113","dab","2021-11-18",11.7,61,1,11.96,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"114","dab","2021-11-08",13,75,1,2.68,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"115","dab","2021-12-05",7,59.5,1,9.75,12,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"116","dab","2021-11-09",10.6,58.5,1,7.23,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"117","dab","2021-11-16",11,66.4,1,9.94,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"118","dab","2021-11-17",11.1,63.4,1,11.73,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"119","dab","2021-11-26",9,64.1,1,11.87,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"120","dab","2021-11-07",16.2,69.3,1,0,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"121","dab","2021-11-24",10.8,49.6,1,11.03,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"122","dab","2021-12-02",7.3,62.9,1,5.48,12,1,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"123","dab","2021-11-11",12,65.4,1,9.42,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"124","dab","2021-11-23",8.6,54.9,1,5.9,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"125","dab","2021-11-10",9.8,71.9,1,4.58,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"126","dab","2021-12-09",10.4,74.6,1,3.78,12,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"127","dab","2021-12-01",6.5,61.9,1,5.6,12,1,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"128","dab","2021-11-12",11,62.4,1,10.02,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"129","dab","2021-12-08",8.1,65.3,1,8.81,12,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"130","dab","2021-11-30",11.1,83.4,1,1.65,11,5,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"131","dab","2021-12-04",10.3,51.6,1,10.23,12,1,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"132","dab","2021-11-15",11.9,63.2,1,11.54,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"133","dab","2021-12-03",9.9,53,1,7.91,12,1,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"134","dab","2021-12-07",9,65.9,1,8.98,12,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"135","dab","2021-11-21",14.8,72.1,1,8.26,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"136","dab","2021-12-06",8.7,68.6,1,8.1,12,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"137","dab","2021-11-28",10.3,60.4,1,11.71,11,5,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"138","dab","2021-11-20",12,68.6,1,11.79,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"139","dab","2021-11-29",13.3,67,1,11.35,11,5,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"140","dab","2021-11-22",9.7,63.3,1,6.09,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"141","dab","2021-11-27",7.8,59.8,1,11.85,11,4,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"142","dab","2021-11-19",10.9,59.8,1,12.59,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"143","dab","2021-11-13",12.5,57,1,12.08,11,2,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"144","dab","2021-11-14",13.5,58.3,1,12.44,11,3,4,"규리네농원","제주시","조천읍","제주특별자치도 제주시 조천읍 신촌리 216",33.515385,126.605324,3000,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"145","dbb","2021-11-22",12,54.2,1,6.07,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"146","dbb","2021-11-21",15.8,64.8,1,5.02,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"147","dbb","2021-11-16",12.8,55.8,1,6.12,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"148","dbb","2021-11-23",7.2,57.7,1,3.74,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"149","dbb","2021-12-09",14.4,50,1,7.24,12,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-2"
"150","dbb","2021-11-11",13,54,1,7.89,11,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-2"
"151","dbb","2021-11-12",11.3,54.5,1,6.66,11,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-2"
"152","dbb","2021-11-20",14.7,49.8,1,6.58,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"153","dbb","2021-11-13",12.2,55.3,1,8.34,11,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-2"
"154","dbb","2021-11-10",11.3,59.7,1,6.01,11,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-2"
"155","dbb","2021-11-28",12,61.9,1,5.12,11,5,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-5"
"156","dbb","2021-11-19",13.6,45.1,1,8.89,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"157","dbb","2021-11-30",13.2,66,1,2.98,11,5,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-5"
"158","dbb","2021-11-17",13.3,48.8,1,7.33,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"159","dbb","2021-11-14",14.1,51.1,1,7.75,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"160","dbb","2021-11-26",13.1,45.1,1,6.92,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"161","dbb","2021-12-03",10.2,37.7,1,4.18,12,1,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-1"
"162","dbb","2021-12-05",7.5,64,1,2.05,12,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-2"
"163","dbb","2021-11-29",13,63.3,1,5.23,11,5,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-5"
"164","dbb","2021-12-01",7.8,39.3,1,3.72,12,1,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-1"
"165","dbb","2021-11-24",10,53.4,1,6.83,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"166","dbb","2021-11-15",11.9,59.6,1,7.16,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"167","dbb","2021-12-04",9.9,41,1,4.67,12,1,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-1"
"168","dbb","2021-12-08",12.3,46.5,1,5.74,12,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-2"
"169","dbb","2021-11-18",12.8,54.9,1,6.76,11,3,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-3"
"170","dbb","2021-12-02",7.9,46.6,1,3.85,12,1,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-1"
"171","dbb","2021-11-09",11.1,54.7,1,7.1,11,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-2"
"172","dbb","2021-12-06",9.4,66.2,1,3.81,12,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-2"
"173","dbb","2021-11-27",9.3,52.9,1,5.71,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"174","dbb","2021-11-08",10.7,60.4,1,5.24,11,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-2"
"175","dbb","2021-11-25",13.3,47.8,1,6.9,11,4,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","11-4"
"176","dbb","2021-12-07",10.7,39.4,1,4.19,12,2,30,"위미 4225","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 위미리 4225",33.355137,126.848625,2500,"N","Y",2021,2,"Y","궁천,조생","Y","N","Y","N","N","N","12-2"
"177","eab","2021-12-02",6.9,57.9,1,1.87,12,1,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-1"
"178","eab","2021-11-17",13.1,51,1,3.44,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"179","eab","2021-11-16",10.9,63.4,1,1.93,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"180","eab","2021-11-13",11.5,53.6,1,2.95,11,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-2"
"181","eab","2021-11-30",10.9,78.8,1,0.96,11,5,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-5"
"182","eab","2021-12-06",10.2,62.6,1,3.23,12,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-2"
"183","eab","2021-12-04",8.6,52.4,1,2.92,12,1,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-1"
"184","eab","2021-11-25",10.9,52.1,1,2.72,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"185","eab","2021-11-14",13.2,53.7,1,2.73,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"186","eab","2021-11-18",13,48.3,1,3.02,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"187","eab","2021-12-08",9.8,49.4,1,3,12,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-2"
"188","eab","2021-11-15",13,55.7,1,3.44,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"189","eab","2021-11-27",9.7,46.9,1,3.23,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"190","eab","2021-11-22",9.7,55.3,1,2.78,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"191","eab","2021-11-09",7.5,70.9,1,0,11,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-2"
"192","eab","2021-11-24",8.8,51.7,1,1.26,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"193","eab","2021-11-26",11.5,38.2,1,3.19,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"194","eab","2021-11-19",12.5,46.9,1,3.2,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"195","eab","2021-11-23",7.4,56.2,1,1.66,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"196","eab","2021-12-03",9.2,53.3,1,2.62,12,1,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-1"
"197","eab","2021-11-28",12,50,1,3.31,11,5,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-5"
"198","eab","2021-11-11",11.7,61.8,1,2.8,11,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-2"
"199","eab","2021-12-05",7.4,64.7,1,1.65,12,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-2"
"200","eab","2021-11-10",8.8,71.6,1,1.29,11,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-2"
"201","eab","2021-11-29",14,55.1,1,3.23,11,5,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-5"
"202","eab","2021-11-20",13.7,49.6,1,3.17,11,3,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-3"
"203","eab","2021-12-09",14,51.5,1,4.23,12,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-2"
"204","eab","2021-11-21",15.4,62.4,1,1.68,11,4,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-4"
"205","eab","2021-11-12",10.2,61,1,2.94,11,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","11-2"
"206","eab","2021-12-01",6,62.3,1,2.29,12,1,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-1"
"207","eab","2021-12-07",10.2,40,1,3.15,12,2,5,"대포동농가","서귀포시","대포동","제주특별자치도 서귀포시 대포동 270",33.354404,126.853226,3200,"N","Y",2021,2,"Y","유라","Y","Y","Y","Y","Y","N","12-2"
"208","gab","2021-11-30",10.4,81.2,1,1.12,11,5,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"209","gab","2021-12-02",6.8,61.5,1,3.21,12,1,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"210","gab","2021-11-10",9,73.3,1,2.8,11,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"211","gab","2021-11-16",12.3,50.6,1,3.8,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"212","gab","2021-11-13",11.4,55.2,1,6.12,11,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"213","gab","2021-11-11",11.3,67,1,6.14,11,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"214","gab","2021-11-24",9.3,51.9,1,4.65,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"215","gab","2021-12-08",10,49.7,1,6.96,12,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"216","gab","2021-11-09",9.3,63.6,1,2.66,11,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
