"","apt_juso","coord_x","coord_y"
"1821","제주특별자치도 제주시 애월읍 신엄리 2470-3",126.364696022348,33.4723514551942
"1822","제주특별자치도 제주시 애월읍 신엄리 99",126.377718960875,33.4586108638999
"1823","제주특별자치도 제주시 애월읍 신엄리 1512-1",126.369193948166,33.4658157399599
"1824","제주특별자치도 제주시 애월읍 신엄리 2278",126.364417634096,33.4666150334322
"1825","제주특별자치도 제주시 애월읍 신엄리 2437-1",126.364262076402,33.4725240479191
"1826","제주특별자치도 제주시 애월읍 신엄리 1144-1",126.368601682628,33.4743568858691
"1827","제주특별자치도 제주시 애월읍 신엄리 1739-1",126.3667928035,33.460435713565
"1828","제주특별자치도 제주시 애월읍 신엄리 2030",126.370134985457,33.4493191010496
"1829","제주특별자치도 제주시 애월읍 신엄리 1947",126.368501963119,33.4534690173908
"1830","제주특별자치도 제주시 애월읍 신엄리 1458",126.37003245298,33.4682267922864
"1831","제주특별자치도 제주시 애월읍 신엄리 1458-1",126.36981865893,33.4683665335625
"1832","제주특별자치도 제주시 애월읍 신엄리 1459",126.370719646178,33.4681217315689
"1833","제주특별자치도 제주시 애월읍 신엄리 1586",126.366396686531,33.4647616731505
"1834","제주특별자치도 제주시 애월읍 신엄리 2256-1",126.361181682427,33.4646729700267
"1835","제주특별자치도 제주시 애월읍 신엄리 2503-1",126.36589867523,33.4699855385216
"1836","제주특별자치도 제주시 애월읍 신엄리 2280-1",126.36396569271,33.466810433514
"1837","제주특별자치도 제주시 애월읍 신엄리 2347",126.36280437096,33.4688930861141
"1838","제주특별자치도 제주시 애월읍 신엄리 2348",126.363106501342,33.4690174349539
"1839","제주특별자치도 제주시 애월읍 신엄리 2194-1",126.363311939535,33.4613710448866
"1840","제주특별자치도 제주시 애월읍 신엄리 113",126.377832318847,33.4529501699056
"1841","제주특별자치도 제주시 애월읍 신엄리 574",126.373971631358,33.4656070794175
"1842","제주특별자치도 제주시 애월읍 신엄리 2435",126.363894203013,33.4716485232282
"1843","제주특별자치도 제주시 애월읍 신엄리 2437-2",126.36457960787,33.472117437708
"1844","제주특별자치도 제주시 애월읍 신엄리 219",126.373120533617,33.4526782290994
"1845","제주특별자치도 제주시 애월읍 신엄리 224-3",126.372742675522,33.4515599693288
"1846","제주특별자치도 제주시 애월읍 신엄리 224-1",126.372278932206,33.4516603135333
"1847","제주특별자치도 제주시 애월읍 신엄리 223-1",126.372776527122,33.4519821748898
"1848","제주특별자치도 제주시 애월읍 신엄리 220",126.373307629244,33.4522965401051
"1849","제주특별자치도 제주시 애월읍 신엄리 1866-2",126.371223095543,33.4566046907547
"1850","제주특별자치도 제주시 애월읍 신엄리 3089",126.359875098429,33.4689654478186
"1851","제주특별자치도 제주시 애월읍 신엄리 283",126.372136941571,33.4583487580588
"1852","제주특별자치도 제주시 애월읍 신엄리 1956",126.368007869764,33.4534958015192
"1853","제주특별자치도 제주시 애월읍 신엄리 2157-1",126.366005002839,33.4604940772281
"1854","제주특별자치도 제주시 애월읍 신엄리 2185-1",126.363907189567,33.459297201843
"1855","제주특별자치도 제주시 애월읍 신엄리 2142-1",126.363260303679,33.4587378715843
"1856","제주특별자치도 제주시 애월읍 신엄리 2302",126.364332648718,33.4678385023862
"1857","제주특별자치도 제주시 애월읍 신엄리 3137-1",126.358516562465,33.4636600685373
"1858","제주특별자치도 제주시 애월읍 신엄리 2111-1",126.36574580299,33.4568410471216
"1859","제주특별자치도 제주시 애월읍 신엄리 1759",126.368118234971,33.4594995047248
"1860","제주특별자치도 제주시 애월읍 신엄리 244",126.371852473769,33.4558380139148
"1861","제주특별자치도 제주시 애월읍 신엄리 493",126.376320063307,33.4643399235397
"1862","제주특별자치도 제주시 애월읍 신엄리 495",126.376845417711,33.464688054207
"1863","제주특별자치도 제주시 애월읍 신엄리 2183",126.363719170092,33.4597534324625
"1864","제주특별자치도 제주시 애월읍 신엄리 2182",126.363788328122,33.4604316014375
"1865","제주특별자치도 제주시 애월읍 신엄리 1439-1",126.370277984797,33.4663015273009
"1866","제주특별자치도 제주시 애월읍 장전리 244-1",126.39600809457,33.4531352510609
"1867","제주특별자치도 제주시 애월읍 장전리 478-2",126.390370901589,33.4486867087064
"1868","제주특별자치도 제주시 애월읍 장전리 544-2",126.390595948393,33.4471415849679
"1869","제주특별자치도 제주시 애월읍 장전리 279",126.397212195439,33.4550459930864
"1870","제주특별자치도 제주시 애월읍 장전리 307",126.392742342217,33.4525676156661
"1871","제주특별자치도 제주시 애월읍 장전리 362-1",126.3882036539,33.4513051650425
"1872","제주특별자치도 제주시 애월읍 장전리 626-6",126.39027957561,33.4429092180665
"1873","제주특별자치도 제주시 애월읍 장전리 628-3",126.390840554589,33.4429046721384
"1874","제주특별자치도 제주시 애월읍 장전리 669",126.391187361843,33.4412756645557
"1875","제주특별자치도 제주시 애월읍 장전리 1274-1",126.380365904029,33.4569273295767
"1876","제주특별자치도 제주시 애월읍 장전리 1275",126.380724924451,33.4572021247829
"1877","제주특별자치도 제주시 애월읍 장전리 1282-1",126.379737429794,33.456911745043
"1878","제주특별자치도 제주시 애월읍 장전리 1282-2",126.379414220355,33.4568649579924
"1879","제주특별자치도 제주시 애월읍 장전리 1283",126.379536980741,33.4564676106583
"1880","제주특별자치도 제주시 애월읍 장전리 1284",126.380284789112,33.456505971842
"1881","제주특별자치도 제주시 애월읍 장전리 1285-1",126.379862205145,33.4561707213929
"1882","제주특별자치도 제주시 애월읍 장전리 1285-2",126.379615298233,33.456103219303
"1883","제주특별자치도 제주시 애월읍 장전리 1299",126.379010295375,33.4566887483463
"1884","제주특별자치도 제주시 애월읍 장전리 1301",126.379081284966,33.4571565781844
"1885","제주특별자치도 제주시 애월읍 장전리 165-1",126.398114639165,33.4513990216594
"1886","제주특별자치도 제주시 애월읍 장전리 165-2",126.398180176926,33.4510510548483
"1887","제주특별자치도 제주시 애월읍 장전리 1426-3",126.380858876155,33.4505830472208
"1888","제주특별자치도 제주시 애월읍 장전리 1428-1",126.380797688868,33.4496129905485
"1889","제주특별자치도 제주시 애월읍 장전리 1429",126.381060645347,33.449674619855
"1890","제주특별자치도 제주시 애월읍 장전리 1430",126.381467774935,33.4497439101333
"1891","제주특별자치도 제주시 애월읍 장전리 1433",126.381575856803,33.4493055547471
"1892","제주특별자치도 제주시 애월읍 장전리 1363-8",126.381274994851,33.4532642910652
"1893","제주특별자치도 제주시 애월읍 장전리 1363-9",126.381664998848,33.4533242089228
"1894","제주특별자치도 제주시 애월읍 장전리 1355",126.380729262694,33.4549426717713
"1895","제주특별자치도 제주시 애월읍 장전리 1592-1",126.381666002315,33.4441497129348
"1896","제주특별자치도 제주시 애월읍 장전리 129",126.398115047976,33.4497050225467
"1897","제주특별자치도 제주시 애월읍 장전리 130-2",126.397298283193,33.4494428392162
"1898","제주특별자치도 제주시 애월읍 장전리 408-1",126.39239365867,33.4494197137355
"1899","제주특별자치도 제주시 애월읍 장전리 407",126.39207557865,33.4491339729414
"1900","제주특별자치도 제주시 애월읍 장전리 1125",126.384928037525,33.4514511554773
"1901","제주특별자치도 제주시 애월읍 장전리 1127",126.384463554773,33.4514145900306
"1902","제주특별자치도 제주시 애월읍 장전리 1636-1",126.379082067697,33.4423011607368
"1903","제주특별자치도 제주시 애월읍 장전리 1355-1",126.381346085245,33.4551581657538
"1904","제주특별자치도 제주시 애월읍 장전리 1604-1",126.381609253008,33.4425079016003
"1905","제주특별자치도 제주시 애월읍 장전리 1582-1",126.382314593541,33.4448495151659
"1906","제주특별자치도 제주시 애월읍 장전리 889-2",126.386045946348,33.442674922854
"1907","제주특별자치도 제주시 애월읍 장전리 396-1",126.392568396846,33.4503038592388
"1908","제주특별자치도 제주시 애월읍 장전리 1577",126.381835543909,33.4460984469643
"1909","제주특별자치도 제주시 애월읍 장전리 1726-1",126.374772504449,33.4488975467658
"1910","제주특별자치도 제주시 애월읍 장전리 1728",126.374052544731,33.4492289454418
"1911","제주특별자치도 제주시 애월읍 장전리 985",126.385310440577,33.4447511619806
"1912","제주특별자치도 제주시 애월읍 장전리 619-1",126.388638930984,33.4426889055768
"1913","제주특별자치도 제주시 애월읍 장전리 989-2",126.386387084405,33.444628558371
"1914","제주특별자치도 제주시 애월읍 장전리 1199",126.383794183191,33.4534764489251
"1915","제주특별자치도 제주시 애월읍 장전리 1597",126.382262622395,33.4435180559726
"1916","제주특별자치도 제주시 애월읍 장전리 941-5",126.382653116309,33.4464632467762
"1917","제주특별자치도 제주시 애월읍 장전리 1577-1",126.3819368316,33.4457224472334
"1918","제주특별자치도 제주시 애월읍 장전리 1309",126.377833708356,33.4558430186765
"1919","제주특별자치도 제주시 애월읍 장전리 1315-2",126.377305706159,33.4541115692786
"1920","제주특별자치도 제주시 애월읍 장전리 1293",126.379179538697,33.4557459018119
"1921","제주특별자치도 제주시 애월읍 장전리 1304-1",126.378031545562,33.4565159661731
"1922","제주특별자치도 제주시 애월읍 장전리 1337",126.377973225352,33.4550730396748
"1923","제주특별자치도 제주시 애월읍 장전리 1321-4",126.37849837492,33.4529554037006
"1924","제주특별자치도 제주시 애월읍 장전리 1303",126.378312031045,33.4561888336256
"1925","제주특별자치도 제주시 애월읍 장전리 1315-1",126.377388295627,33.4545048969711
"1926","제주특별자치도 제주시 애월읍 장전리 425-1",126.392105053173,33.4485627787277
"1927","제주특별자치도 제주시 애월읍 장전리 426-1",126.391749688139,33.4487040284927
"1928","제주특별자치도 제주시 애월읍 장전리 913-1",126.382416219871,33.445153677431
"1929","제주특별자치도 제주시 애월읍 장전리 1601-1",126.381448640489,33.4428635900294
"1930","제주특별자치도 제주시 애월읍 장전리 882",126.386579809333,33.4435127097427
"1931","제주특별자치도 제주시 애월읍 장전리 281",126.397257757765,33.4555029606969
"1932","제주특별자치도 제주시 애월읍 장전리 1013-4",126.387279208653,33.4476065999915
"1933","제주특별자치도 제주시 애월읍 장전리 1100-1",126.384830882257,33.4488053149737
"1934","제주특별자치도 제주시 애월읍 장전리 908-1",126.382827828325,33.4441472963255
"1935","제주특별자치도 제주시 애월읍 장전리 1094",126.385077674023,33.4492068456514
"1936","제주특별자치도 제주시 애월읍 장전리 1096",126.385356731509,33.4489987895922
"1937","제주특별자치도 제주시 애월읍 장전리 406",126.391862873151,33.4494223408461
"1938","제주특별자치도 제주시 애월읍 장전리 1126-1",126.384829859141,33.4515856365741
"1939","제주특별자치도 제주시 애월읍 장전리 408-2",126.39257583177,33.4493144889479
"1940","제주특별자치도 제주시 애월읍 장전리 1600-3",126.381769760323,33.4431674951535
"1941","제주특별자치도 제주시 애월읍 장전리 1581",126.382089542414,33.4454805900022
"1942","제주특별자치도 제주시 애월읍 장전리 986-1",126.385063055248,33.4445267914315
"1943","제주특별자치도 제주시 애월읍 장전리 151-1",126.396087603232,33.4510058987
"1944","제주특별자치도 제주시 애월읍 장전리 249",126.396792186484,33.4537866813124
"1945","제주특별자치도 제주시 애월읍 장전리 1093-1",126.385947969082,33.4492693112464
"1946","제주특별자치도 제주시 애월읍 장전리 1093-3",126.385734204606,33.4489269099723
"1947","제주특별자치도 제주시 애월읍 장전리 963-1",126.385534888791,33.4477711641159
"1948","제주특별자치도 제주시 애월읍 장전리 1089",126.38580241967,33.4497316476471
"1949","제주특별자치도 제주시 애월읍 장전리 1776-5",126.376523135534,33.4509681190513
"1950","제주특별자치도 제주시 애월읍 장전리 1009",126.387592592484,33.4462773085363
"1951","제주특별자치도 제주시 애월읍 장전리 230",126.394705302895,33.4548328150861
"1952","제주특별자치도 제주시 애월읍 장전리 301-3",126.394709580314,33.4553782084015
"1953","제주특별자치도 제주시 애월읍 장전리 1334",126.378481935312,33.4543552203813
"1954","제주특별자치도 제주시 애월읍 장전리 145-2",126.395303659604,33.4506163770262
"1955","제주특별자치도 제주시 애월읍 장전리 425-2",126.391991524111,33.4484485313668
"1956","제주특별자치도 제주시 애월읍 소길리 741",126.38231365037,33.438427018596
"1957","제주특별자치도 제주시 애월읍 소길리 757-1",126.380047861132,33.4364562813136
"1958","제주특별자치도 제주시 애월읍 소길리 882-3",126.379642311252,33.4298263711202
"1959","제주특별자치도 제주시 애월읍 소길리 885-3",126.381010740939,33.4302907668109
"1960","제주특별자치도 제주시 애월읍 소길리 345-1",126.384687518107,33.4334800571657
"1961","제주특별자치도 제주시 애월읍 소길리 1146-4",126.373215970548,33.4400382270994
"1962","제주특별자치도 제주시 애월읍 소길리 1147",126.373058387998,33.440611474001
"1963","제주특별자치도 제주시 애월읍 소길리 1148",126.37250201915,33.4402316143605
"1964","제주특별자치도 제주시 애월읍 소길리 1183-1",126.373561385345,33.4412207871138
"1965","제주특별자치도 제주시 애월읍 소길리 695",126.377637383343,33.4383036525368
"1966","제주특별자치도 제주시 애월읍 소길리 243",126.387085309232,33.4275381632239
"1967","제주특별자치도 제주시 애월읍 소길리 623-1",126.379723080169,33.4393310981942
"1968","제주특별자치도 제주시 애월읍 소길리 654-2",126.380555571409,33.4397050023033
"1969","제주특별자치도 제주시 애월읍 소길리 694",126.377977091069,33.4386508470615
"1970","제주특별자치도 제주시 애월읍 소길리 706-1",126.380149191895,33.4373440452008
"1971","제주특별자치도 제주시 애월읍 소길리 894-3",126.380788359765,33.4284755598229
"1972","제주특별자치도 제주시 애월읍 소길리 894",126.380806286036,33.4291158711603
"1973","제주특별자치도 제주시 애월읍 소길리 895",126.381328057704,33.4273805621922
"1974","제주특별자치도 제주시 애월읍 소길리 899",126.381481832889,33.4266355303648
"1975","제주특별자치도 제주시 애월읍 소길리 1276",126.372410455249,33.4467795884919
"1976","제주특별자치도 제주시 애월읍 소길리 1110",126.375787815362,33.4393885290031
"1977","제주특별자치도 제주시 애월읍 소길리 28",126.388727024682,33.4312766115339
"1978","제주특별자치도 제주시 애월읍 소길리 39",126.39063953694,33.4293997069005
"1979","제주특별자치도 제주시 애월읍 소길리 43",126.389815777171,33.4299984630889
"1980","제주특별자치도 제주시 애월읍 소길리 159-5",126.387297518748,33.4151154069129
"1981","제주특별자치도 제주시 애월읍 소길리 159-6",126.3871031594,33.4144548389504
"1982","제주특별자치도 제주시 애월읍 소길리 159-7",126.386811068925,33.4147899614955
"1983","제주특별자치도 제주시 애월읍 소길리 159-9",126.385892075256,33.414714730589
"1984","제주특별자치도 제주시 애월읍 소길리 169",126.387809493458,33.4221300060397
"1985","제주특별자치도 제주시 애월읍 소길리 41",126.390199640171,33.4291542947387
"1986","제주특별자치도 제주시 애월읍 소길리 1077",126.373599155312,33.4345430653309
"1987","제주특별자치도 제주시 애월읍 소길리 1078",126.373918403936,33.4347850419496
"1988","제주특별자치도 제주시 애월읍 소길리 1079",126.374399954726,33.4345729830778
"1989","제주특별자치도 제주시 애월읍 소길리 1080",126.375679995183,33.4340822049316
"1990","제주특별자치도 제주시 애월읍 소길리 1084",126.37597881967,33.4356608649796
"1991","제주특별자치도 제주시 애월읍 소길리 1047",126.376934785739,33.4305319104136
"1992","제주특별자치도 제주시 애월읍 소길리 896",126.381041925344,33.4270638471887
"1993","제주특별자치도 제주시 애월읍 소길리 743-1",126.381863436296,33.4371919375214
"1994","제주특별자치도 제주시 애월읍 소길리 314",126.387691813855,33.4314489388726
"1995","제주특별자치도 제주시 애월읍 소길리 705-1",126.379949311963,33.4377933013618
"1996","제주특별자치도 제주시 애월읍 소길리 1160-1",126.372281677739,33.4420074460663
"1997","제주특별자치도 제주시 애월읍 소길리 655-1",126.380742357906,33.4395247150998
"1998","제주특별자치도 제주시 애월읍 소길리 1153-1",126.372533749988,33.4414556855513
"1999","제주특별자치도 제주시 애월읍 소길리 1304",126.37179548661,33.4429911446637
"2000","제주특별자치도 제주시 애월읍 소길리 1163",126.372723351122,33.4426653182786
"2001","제주특별자치도 제주시 애월읍 소길리 1164-3",126.372652478911,33.4431884236888
"2002","제주특별자치도 제주시 애월읍 소길리 1302",126.371582120886,33.4433341108024
"2003","제주특별자치도 제주시 애월읍 고성리 760",126.416249319495,33.441352624035
"2004","제주특별자치도 제주시 애월읍 고성리 598",126.417215550346,33.4499132043439
"2005","제주특별자치도 제주시 애월읍 고성리 797",126.41630776253,33.4396592537486
"2006","제주특별자치도 제주시 애월읍 고성리 1411",126.408930722466,33.4623197422162
"2007","제주특별자치도 제주시 애월읍 고성리 1395-1",126.409298293787,33.4612711406058
"2008","제주특별자치도 제주시 애월읍 고성리 528",126.418099403078,33.4549394986202
"2009","제주특별자치도 제주시 애월읍 고성리 535",126.419443685842,33.4539526960575
"2010","제주특별자치도 제주시 애월읍 고성리 1136-2",126.412619742223,33.4485870034431
"2011","제주특별자치도 제주시 애월읍 고성리 1321",126.412161437121,33.4590007480364
"2012","제주특별자치도 제주시 애월읍 고성리 136",126.425837986802,33.4362721807285
"2013","제주특별자치도 제주시 애월읍 고성리 117",126.427965900665,33.4342565783714
"2014","제주특별자치도 제주시 애월읍 고성리 1498",126.41186545837,33.4668003608605
"2015","제주특별자치도 제주시 애월읍 고성리 1299-3",126.411466504367,33.4569418219152
"2016","제주특별자치도 제주시 애월읍 고성리 1356",126.414406893774,33.460350779109
"2017","제주특별자치도 제주시 애월읍 고성리 568",126.419246733884,33.4522283788034
"2018","제주특별자치도 제주시 애월읍 고성리 133",126.425622950241,33.4354671418583
"2019","제주특별자치도 제주시 애월읍 고성리 134",126.426401082101,33.4354491048712
"2020","제주특별자치도 제주시 애월읍 고성리 154",126.425974925278,33.4386496009651
"2021","제주특별자치도 제주시 애월읍 고성리 137",126.425398415652,33.4368379698781
"2022","제주특별자치도 제주시 애월읍 고성리 139",126.426624908289,33.4371914820208
"2023","제주특별자치도 제주시 애월읍 고성리 139-1",126.42663194507,33.4368737020662
"2024","제주특별자치도 제주시 애월읍 고성리 139-2",126.426239459289,33.4370174044299
"2025","제주특별자치도 제주시 애월읍 고성리 140",126.42680431995,33.4368255422299
"2026","제주특별자치도 제주시 애월읍 고성리 17-3",126.426791283948,33.4202255494834
"2027","제주특별자치도 제주시 애월읍 고성리 62",126.430099838961,33.4231101297028
"2028","제주특별자치도 제주시 애월읍 고성리 63",126.430171503069,33.4235294314796
"2029","제주특별자치도 제주시 애월읍 고성리 64",126.430895694476,33.422912907556
"2030","제주특별자치도 제주시 애월읍 고성리 66",126.43075539439,33.4241630505738
"2031","제주특별자치도 제주시 애월읍 고성리 1443-1",126.409618494831,33.4649084212464
"2032","제주특별자치도 제주시 애월읍 고성리 135",126.426620638221,33.4354699552381
"2033","제주특별자치도 제주시 애월읍 고성리 1415-4",126.408978027196,33.4629416146742
"2034","제주특별자치도 제주시 애월읍 고성리 113",126.428075641144,33.4332151998251
"2035","제주특별자치도 제주시 애월읍 고성리 114",126.429097045951,33.4342888383014
"2036","제주특별자치도 제주시 애월읍 고성리 132",126.426602550526,33.4348192799535
"2037","제주특별자치도 제주시 애월읍 고성리 121",126.428216007085,33.4358494094337
"2038","제주특별자치도 제주시 애월읍 고성리 393-2",126.419330291739,33.4612180071504
"2039","제주특별자치도 제주시 애월읍 고성리 95",126.42655340782,33.4335930623459
"2040","제주특별자치도 제주시 애월읍 고성리 96",126.427529023854,33.4324831963486
"2041","제주특별자치도 제주시 애월읍 고성리 10-1",126.429557952277,33.4210533477502
"2042","제주특별자치도 제주시 애월읍 고성리 10-2",126.430652334909,33.420975879287
"2043","제주특별자치도 제주시 애월읍 고성리 10-3",126.42971379927,33.4204857869527
"2044","제주특별자치도 제주시 애월읍 고성리 10-4",126.429426903536,33.4202457244533
"2045","제주특별자치도 제주시 애월읍 고성리 2-1",126.435312337778,33.4231170181847
"2046","제주특별자치도 제주시 애월읍 고성리 7-1",126.432296587321,33.4224630280185
"2047","제주특별자치도 제주시 애월읍 고성리 7-2",126.433266432903,33.4227566955218
"2048","제주특별자치도 제주시 애월읍 고성리 7-3",126.433357345427,33.4218538897223
"2049","제주특별자치도 제주시 애월읍 고성리 7-5",126.435128952466,33.4205535700094
"2050","제주특별자치도 제주시 애월읍 고성리 7-8",126.432956321406,33.4204783818881
"2051","제주특별자치도 제주시 애월읍 고성리 7-9",126.432999808013,33.4199579075135
"2052","제주특별자치도 제주시 애월읍 고성리 116",126.42862904255,33.4337174152203
"2053","제주특별자치도 제주시 애월읍 고성리 76",126.430495029154,33.4294407985325
"2054","제주특별자치도 제주시 애월읍 고성리 95-14",126.426717602738,33.4334959982292
"2055","제주특별자치도 제주시 애월읍 고성리 1593",126.429174933952,33.4146681773442
"2056","제주특별자치도 제주시 애월읍 고성리 1589-4",126.427813459001,33.4107305718609
"2057","제주특별자치도 제주시 애월읍 고성리 1433-1",126.411927859812,33.4625936539375
"2058","제주특별자치도 제주시 애월읍 고성리 1455-1",126.41247410314,33.4632614378111
"2059","제주특별자치도 제주시 애월읍 고성리 381",126.418259728946,33.4613078356533
"2060","제주특별자치도 제주시 애월읍 고성리 9",126.430276052484,33.4223545886039
"2061","제주특별자치도 제주시 애월읍 고성리 920-19",126.424290487849,33.4356626506522
"2062","제주특별자치도 제주시 애월읍 고성리 276",126.414862466588,33.4639000610142
"2063","제주특별자치도 제주시 애월읍 고성리 1504",126.410509533767,33.4666202740473
"2064","제주특별자치도 제주시 애월읍 고성리 379-2",126.418244753585,33.4607638350943
"2065","제주특별자치도 제주시 애월읍 고성리 1432",126.411385916559,33.4628665180398
"2066","제주특별자치도 제주시 애월읍 고성리 1431-1",126.41089213277,33.4630480971215
"2067","제주특별자치도 제주시 애월읍 고성리 561",126.419136140015,33.4528777289831
"2068","제주특별자치도 제주시 애월읍 하가리 499-1",126.356279307283,33.4559368305633
"2069","제주특별자치도 제주시 애월읍 하가리 993-1",126.3534901879,33.455806103265
"2070","제주특별자치도 제주시 애월읍 하가리 272",126.361085395507,33.4596159187579
"2071","제주특별자치도 제주시 애월읍 하가리 466-1",126.360043540622,33.4575357201609
"2072","제주특별자치도 제주시 애월읍 하가리 474-1",126.360682468895,33.4563467559024
"2073","제주특별자치도 제주시 애월읍 하가리 1281",126.347922277332,33.4615250144227
"2074","제주특별자치도 제주시 애월읍 하가리 1281-1",126.347605744486,33.4617070925051
"2075","제주특별자치도 제주시 애월읍 하가리 1281-2",126.347168397478,33.4613746290981
"2076","제주특별자치도 제주시 애월읍 하가리 1281-3",126.347652865396,33.4611461025978
"2077","제주특별자치도 제주시 애월읍 하가리 506-2",126.356818006036,33.4570237862617
"2078","제주특별자치도 제주시 애월읍 하가리 504-1",126.357969485021,33.4567262799008
"2079","제주특별자치도 제주시 애월읍 하가리 67-5",126.364417938641,33.445566000076
"2080","제주특별자치도 제주시 애월읍 하가리 67-8",126.363861676712,33.4455554841326
"2081","제주특별자치도 제주시 애월읍 하가리 70",126.36449717033,33.4453046744628
"2082","제주특별자치도 제주시 애월읍 하가리 78",126.363441685533,33.4452787044098
"2083","제주특별자치도 제주시 애월읍 하가리 66-1",126.363726781976,33.4452798971346
"2084","제주특별자치도 제주시 애월읍 하가리 77",126.363242489626,33.445163720665
"2085","제주특별자치도 제주시 애월읍 하가리 1060-1",126.354320312739,33.4620913403584
"2086","제주특별자치도 제주시 애월읍 하가리 74",126.362931000499,33.4460365731784
"2087","제주특별자치도 제주시 애월읍 하가리 92",126.362056310992,33.4458320134013
"2088","제주특별자치도 제주시 애월읍 하가리 782",126.353146566441,33.4518329041315
"2089","제주특별자치도 제주시 애월읍 하가리 1323",126.346473938235,33.4606309476222
"2090","제주특별자치도 제주시 애월읍 하가리 57",126.36124467393,33.4435403202314
"2091","제주특별자치도 제주시 애월읍 하가리 1333-1",126.345068934492,33.4578256380254
"2092","제주특별자치도 제주시 애월읍 하가리 1333-3",126.344870693351,33.456682189315
"2093","제주특별자치도 제주시 애월읍 하가리 279-1",126.361909598536,33.4609014104463
"2094","제주특별자치도 제주시 애월읍 하가리 278-1",126.362360300458,33.4612096382053
"2095","제주특별자치도 제주시 애월읍 하가리 351",126.35996149015,33.4623782667824
"2096","제주특별자치도 제주시 애월읍 하가리 1282-1",126.348353582189,33.4612278652439
"2097","제주특별자치도 제주시 애월읍 하가리 1628-1",126.344344203346,33.4559796841497
"2098","제주특별자치도 제주시 애월읍 하가리 143-8",126.362149253015,33.4482240492241
"2099","제주특별자치도 제주시 애월읍 하가리 779",126.353029007291,33.4511379772758
"2100","제주특별자치도 제주시 애월읍 하가리 1191",126.354174836361,33.4666520717295
"2101","제주특별자치도 제주시 애월읍 하가리 76",126.362742571932,33.4453755507318
"2102","제주특별자치도 제주시 애월읍 하가리 743-2",126.358969972838,33.4399042783625
"2103","제주특별자치도 제주시 애월읍 하가리 743-1",126.358737629123,33.4397952468728
"2104","제주특별자치도 제주시 애월읍 하가리 713-3",126.361721235631,33.4434916539232
"2105","제주특별자치도 제주시 애월읍 하가리 610-1",126.35986982889,33.4492504831316
"2106","제주특별자치도 제주시 애월읍 하가리 601",126.360059299165,33.4499874286546
"2107","제주특별자치도 제주시 애월읍 하가리 598",126.360443481373,33.4496349058655
"2108","제주특별자치도 제주시 애월읍 하가리 1324-2",126.34694262461,33.4608571011464
"2109","제주특별자치도 제주시 애월읍 하가리 274",126.361711101931,33.4599672449764
"2110","제주특별자치도 제주시 애월읍 하가리 850-1",126.350752784044,33.4538752929447
"2111","제주특별자치도 제주시 애월읍 하가리 239-1",126.361347572793,33.4563237672139
"2112","제주특별자치도 제주시 애월읍 하가리 608",126.359535856363,33.4483761099654
"2113","제주특별자치도 제주시 애월읍 하가리 1218",126.346497501075,33.463325193442
"2114","제주특별자치도 제주시 애월읍 하가리 1333-5",126.345240422672,33.4572342910963
"2115","제주특별자치도 제주시 애월읍 상가리 1794-3",126.342119159168,33.4514172239084
"2116","제주특별자치도 제주시 애월읍 상가리 1814-3",126.341042235798,33.4521836250163
"2117","제주특별자치도 제주시 애월읍 상가리 1844-5",126.335751451554,33.4535325680939
"2118","제주특별자치도 제주시 애월읍 상가리 1881-2",126.338224742836,33.450908289583
"2119","제주특별자치도 제주시 애월읍 상가리 1921-1",126.337254459745,33.4500520082623
"2120","제주특별자치도 제주시 애월읍 상가리 1946-2",126.336230002829,33.4474574381714
"2121","제주특별자치도 제주시 애월읍 상가리 2031",126.333103912859,33.4485919921687
"2122","제주특별자치도 제주시 애월읍 상가리 765-1",126.355495265203,33.4307107744068
"2123","제주특별자치도 제주시 애월읍 상가리 1832-1",126.337418272331,33.4518043080383
"2124","제주특별자치도 제주시 애월읍 상가리 482",126.356344677534,33.4429094753763
"2125","제주특별자치도 제주시 애월읍 상가리 1035",126.351034835684,33.4449315650771
"2126","제주특별자치도 제주시 애월읍 상가리 1127",126.350497559627,33.4510464847364
"2127","제주특별자치도 제주시 애월읍 상가리 848",126.355044333977,33.439135874444
"2128","제주특별자치도 제주시 애월읍 상가리 849",126.3550955367,33.439831627727
"2129","제주특별자치도 제주시 애월읍 상가리 2002",126.338097004583,33.4451694497599
"2130","제주특별자치도 제주시 애월읍 상가리 1126",126.35072682868,33.4513830764721
"2131","제주특별자치도 제주시 애월읍 상가리 2017-1",126.339468885243,33.4417747995363
"2132","제주특별자치도 제주시 애월읍 상가리 1867-3",126.334326316022,33.4511697083556
"2133","제주특별자치도 제주시 애월읍 상가리 565",126.358806392887,33.4381077340032
"2134","제주특별자치도 제주시 애월읍 상가리 566",126.358926808275,33.4376434059878
"2135","제주특별자치도 제주시 애월읍 상가리 1555-1",126.3408048306,33.4398327621247
"2136","제주특별자치도 제주시 애월읍 상가리 1562-5",126.339971142157,33.4415995000876
"2137","제주특별자치도 제주시 애월읍 상가리 1107-2",126.351593034867,33.4489736953664
"2138","제주특별자치도 제주시 애월읍 상가리 1148",126.34835017061,33.4514465221322
"2139","제주특별자치도 제주시 애월읍 상가리 1258-2",126.348733706661,33.4514322185185
"2140","제주특별자치도 제주시 애월읍 상가리 497",126.360417948699,33.440994925901
"2141","제주특별자치도 제주시 애월읍 상가리 499-1",126.359800861765,33.4406311955874
